"PB010","PB020","PB030","PB040","PB060","PB100","PB110","PB120","PB130","PB140","PB150","PB190","PB200","PB220A","PE010","PE020","PE040","PL031","PL035","PL015","PL020","PL025","PL040","PL051","PL060","PL100","PL111","PL120","PL130","PL140","PL150","PL160","PL170","PL180","PL190","PH010","PH020","PH030","PH040","PH050","PH060","PH070","PY010G","PY020G","PY021G","PY030G","PY035G","PY050G","PY080G","PY090G","PY100G","PY110G","PY120G","PY130G","PY140G","PY200G","PW010","PW020","PW030","PW040","PW050","PW060","PW070","PW080","PW090","PW100","PW110","PW120","PW130","PW140","PW150","PW160","PW170","PW180","PW190","PW200","PW210","PW220","PD020","PD030","PD050","PD060","PD070","PD080","PD090","PW005"
"2013","AT",242461501,578.433268858801,,"5","2013","9","4",1944,"1","2","3","AT","2",,"3","7","1",,,,"3","2",,,,,"13","1","1","2",,,"19","1","2","1","2",,"2",,0,238,0,3393,0,0,0,0,35655,0,0,0,0,1281,"7","8",,,"5","4",,"5",,,,,"2","5","7",,"1","1","2","10","10","1","1","1","1","3","1","1","6","637.710566086963"
"2013","AT",242491901,578.433268858801,,"6","2013","7","4",1945,"2","4","2","AT","2",,"2","7","1",,,,"3","33","40",,,,"5","1","1",,,"3","15","1","2","3","2",,"2",,0,0,0,0,0,0,0,0,53298,0,0,0,0,2528,,"6","9","10","2","4","2","3","2","8","7","10","0",,"7","9","1",,"8","5","10",,"1","1","1","1","1","1","2","507.78264980859"
"2013","AT",242507801,578.433268858801,,"5","2013","15","4",1986,"1","1","3","Other","2","5","2","1","1","1",,,"3","83","29",,"f",,"12","1","1","2",,"2","22","1","2","3","2",,"2",,48648,238,0,0,0,0,0,0,0,0,0,0,0,,"10","10","3",,"4","5","2","3","2","5",,"6","7","8","10","7",,,"6","8","8","3","1","1","1","3","1","1","1","1694.60463362629"
"2013","AT",242584001,578.433268858801,,"6","2013","22","8",1982,"2","2","1","Other","1",,"2","10","2","2",,,"3","NAs",,,,,,,,,,,"16","1","1","3","2",,"2",,0,0,0,9291,0,0,0,0,0,0,0,0,0,,,,"7","5","4","4","2","3","2",,,"5","7","9","10","9",,"1",,"5",,"2","1","1","1","3","1","1","1","670.783910821852"
"2013","AT",242689101,578.433268858801,,"4","2013","12","1",1958,"2","2","3","AT","2",,"3","2","1","1",,,"2","91",,,"o",,"11","2","1",,,,,"1","1","3","2",,"2",,21526,0,0,0,0,0,0,0,0,0,0,0,0,1600,"10","10","8","10","3","4","4","5","3","7",,"6","4","2","7","9","1","1",,,"8","1","3","1","1","1","1","1","6","1128.71701677622"
"2013","AT",242729001,578.433268858801,,"6","2013","15","3",1948,"2","2","3","AT","2",,"2","7","1",,,,"3","52","40",,,,"4","1","1",,,"10",,"3","1","3","2",,"2",,0,0,0,918,0,0,0,0,24021,0,0,0,0,2000,,"9","10","7",,"5","4","3","3",,,"9","6","8","6","10","1","1","7","10","10","3","3","1","2","1","1","1","5","2165.55540074702"
"2013","AT",242749501,578.433268858801,,"5","2013","14","11",1956,"2","2","1","AT","2",,"4","3","1","1",,,"3","21","48",,"f",,"4","1","2","2",,"12",,"1","2","1","2",,"2",,0,0,0,6210,0,21301,0,0,0,0,0,0,0,248,"8","7","7","5","4",,"2",,"2","9",,"7","1","8",,"10","1","1","7","10","8",,"1","1","1","3","3","1","1","451.104940622253"
"2013","AT",242849101,578.433268858801,,"5","2013","33","9",1943,"2","2","1","AT","2",,"2","7","2","2","2",,,"61",,,,,"6",,,,,,"15","2","2","2","2",,"2",,0,0,0,7397,0,0,0,0,0,0,0,0,0,,"10","8","6","8","3","3","1","5","3",,"10","10","5","7","8","9","1",,"6",,"9","3","1","1","1","1","3","1","1",
"2013","AT",242945801,578.433268858801,,"6","2013","19","2",1932,"2","3","3","AT","2","3","3","7","2","2",,,"3","44","40",,,,"13","1",,,,"4","15","1","2","2","2",,"2",,0,0,0,0,600,0,0,0,0,0,0,0,0,2100,"7","8","7","4","3","3","2","5","3","8",,"5","5","5","7",,"1","1","8","10","8",,"1","1","1","1","1","1","5",
"2013","AT",243029201,578.433268858801,,"6","2013","21","3",1981,"2","2","3","Other","2",,"2","5","1","1","1",,,"52",,,,,,"1",,,,,,"2","2","1","2",,"2","3",0,0,0,0,0,0,0,0,0,0,0,0,0,2500,"10","10","0","10","3","4","2","5","2",,,"7","5","0","6","10",,"1","5","8","10","3","1","1","1","1","1","3","6","281.528233450778"
"2013","AT",243038001,578.433268858801,,"4","2013","15","2",1982,"1","1","1","EU","2",,"3","1","1",,,,"3","75",,,"b-e",,"13","1","1","2",,,"15","2","2","3","2",,"2",,47858,0,0,1079,0,0,0,0,0,0,0,0,0,3700,"6","8","7","7","3",,"2","5","2","8",,"8","5","8","10","10","1","1","10","9","10","3","1","1","1","2","1","1","5","732.226560969305"
"2013","AT",243067501,578.433268858801,,"4","2013","16","9",1939,"1","2","1","AT","2",,"5","7","2","1",,,"3","11","7",,,,,"1","1",,,,"19","2","1","2","2",,"2",,0,0,0,0,0,0,0,0,15251,0,0,0,0,,"7","5","7","7","3","3","4","1","1",,"10","2","4","3",,"6","1","1","6","10","8","1","1","1","1","2","1","1","1",
"2013","AT",243082101,578.433268858801,,"4","2013","23","6",1932,"2","4","3","AT","2",,"3","7","2","1",,,"3","52","52",,,,"5",,"2","2",,,"14","2","1","3","2",,"2",,0,0,0,4562,0,0,0,0,121869,0,0,0,0,200,"8","9",,,"4","5","1","5","2",,,"5","1","7","8","10","1","1","8",,"10","2","1","1","3","2","1","1","1","503.062423941089"
"2013","AT",243151401,578.433268858801,,"4","2013","13","5",1983,"2","1","3","EU","1",,"5","2","2","2","2",,"3","51",,"10","q",,,"1","1","2",,"10",,"1","2","3","2",,"2",,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,"7","8","5","5","5","4","1","3","4","8",,"9","5","4","0","10","1","1","5",,"8","1","1","1","1","1","1","1","3","596.893837553793"
"2013","AT",243191001,578.433268858801,,"5","2013","17","3",1961,"1","2","1","AT","2",,"3","1","1",,,,"3","72",,,"f",,"13","1",,,,,"15","2","2","3","2",,"2",,165645,0,0,226,0,0,0,0,0,0,0,0,0,,"8","10",,"10","3","5","2","2","2",,,,"5","6","10",,"1","1","4","10","7","2","1","1","1","3","1","1","6","638.641431466925"
"2013","AT",243206101,578.433268858801,,"6","2013","25","7",1984,"1","2","3","Other","2",,"3","1","1",,,,"3","74",,,"b-e",,"13","1","2","2",,,"23","2","2","3","2",,"2",,29677,0,0,0,0,0,0,0,0,0,0,0,0,2338,"6",,"8","10",,"5","1","4","2",,,"9",,"5","8","8","1","1","5","10","5","1","1","1","1","1","1","1","3","735.521019358377"
"2013","AT",243236601,578.433268858801,,"3","2013","18","4",1983,"2","2","1","AT","2",,"3","10","2",,"2",,"3","51",,,,,,,"2",,,,"15","1","2","1","2",,"2",,2692,0,0,1029,0,0,0,0,0,0,0,0,0,,"8","10","5","7",,"5","2",,"2","10",,"8",,"1",,,"1","1","8","3","5","2","1","1","1","1","3","1","5","768.162123328001"
"2013","AT",243393501,578.433268858801,,"6","2013","18","9",1956,"2","5","3","EU","2",,"5","1","1",,,,"3","24","55","30","p",,"12",,"2","1",,,"21","2","2","3","2",,"2",,43150,198,0,2738,0,0,0,0,0,0,0,0,0,,"5","5","2",,"3","5","2","4","2",,,"5","8","8","2","5","1","1","6","5","10","2","1","1","1","1","3","1","3","1154.72611670488"
"2013","AT",243456101,578.433268858801,,"3","2013","28","11",1938,"2","1","3","AT","2","3","2","7","1","2","2",,,"61","30",,,,"13","1","2","2",,,"20","2","2","3","2",,"2",,0,884,0,0,0,0,0,0,0,26081,0,0,0,3144,"5","6","4","10","3","5","3","5","2",,"10","8","4","8","5","7","1","1","8","9","10","1","2","1","1","1","1","1","1","289.418049045988"
"2013","AT",243457501,578.433268858801,,"4","2013","5","1",1944,"1","2","1","AT","2",,"5","7","1",,,,"3","34",,,,,"1","1","1",,,,"17","1","1","3","2",,"2","6",0,238,0,0,0,0,0,0,72167,0,0,0,0,,"8","8","8","10","3","5","2","4","2","7",,"9",,"8","7",,"1","1","4","10","10","2","1","1","1","1","1","1","5","2173.30356208316"
"2013","AT",243460901,578.433268858801,,"3","2013","90","10",1952,"1","2","3","AT","2",,"2","7","2",,,,"3","61",,,,,,"1","1",,,,"21","3","2","3","2",,"2",,30908,0,0,3214,0,0,0,0,0,0,0,0,0,,"6","5","9","5","5","5","2","1","2",,,"4","5",,"6","10","1","1",,"10",,"1","1","1","1","3","1","1","1",
"2013","AT",243483201,578.433268858801,,"6","2013","21","2",1952,"2","5","1","AT","2",,"2","7","2","1",,,"3","91",,,,,,"1","2","2",,,"14","4","1","2","2",,"2",,0,0,0,1757,0,0,0,0,18436,0,0,0,0,,"10",,"7","10",,"5","3","3","2","10","8","8","10","0","8","7","1","1",,"6","10","1","1","1","1","2","1","3","3","1292.75186383417"
"2013","AT",243485801,578.433268858801,,"4","2013","18","3",1965,"2","2","1","AT","2",,"2","2","2",,,,"3","93",,,"r-u",,"12","1","2",,,"3",,"2","1","3","2",,"2",,13113,0,0,1962,420,0,0,0,0,0,0,0,0,,"10","8","3","10","4","4",,"3","2","7",,"4",,,"9","10","1","1","8","5","9","2","1","1","1","3","1","1","1","445.577524004012"
"2013","AT",243503701,578.433268858801,,"3","2013","30","3",1957,"1","2","2","AT","2",,"3","1","1",,,,"3","52",,,"g",,,"1","2","2",,,"14","1","1","2","2",,"2",,29895,0,0,4670,0,0,0,5267,0,0,0,0,0,,"5","9","6",,"4","2","2","3","1","9",,"9","0","6","9","8","1","2","5","7",,"2","1","1","1","1","1","1","6","1994.77913219669"
"2013","AT",243543601,578.433268858801,,"5","2013","45","3",1957,"2","4","3","AT","2",,"5","2","1",,,,"3","23",,,"p",,"11","1","2",,,,"16","2","2","3","2",,"2",,46423,0,0,10945,50,0,0,0,0,0,0,0,0,3000,"4","10","0","8","5","4","2","5","2",,,"2","0","10","8","9","1","1","5",,"10","1","1","1","1","1","1","1","1","609.586320463458"
"2013","AT",243571101,578.433268858801,,"6","2013","14","1",1941,"2","2","3","AT","2",,"0-1","11","2","1","2",,,"NAs",,,,,"1","1","2",,,"3","19","1","2","3","2",,"2",,0,1400,0,4487,1080,0,0,0,0,0,0,0,0,,"10","8","5","10","3",,,"4","2","7",,"4","3","7","2","7","1",,"7","6","10",,"3","1","3","1","1","1","5","549.969400107676"
"2013","AT",243613301,578.433268858801,,"4","2013","20","2",1991,"1","1","3","AT","2",,"3","6","1","1",,,"3","NAs","40",,,,"11","1","2",,"3",,"15","2","2","2","2",,"2",,27905,0,0,711,0,0,0,0,0,0,0,0,0,,"7","8","7","10","4","5","3","5","2",,"10","8","5",,"8","9","1","1","4","7",,"2","1","1","2","1","1","1","5","1938.34900320583"
"2013","AT",243670801,578.433268858801,,"5","2013","28","8",1955,"1","2","1","AT","2",,"3","1","1",,,,"3","74","56",,"f",,,"2",,,,,"15","2","1","3","2",,"2",,21718,0,0,5114,400,2394,0,0,0,0,0,0,0,,"10","9","9",,"4","5",,"4","2","5",,,"5","7","8",,"1","1","3","9","6","1","3","1","3","3","2","1","6","792.702245612549"
"2013","AT",243742401,578.433268858801,,"5","2013","9","3",1941,"2","4","1","AT","2",,"3","7","1",,,,"3","73","70",,,,,"1","2","2",,,"27","2","2","3","2",,"2",,0,0,0,0,0,0,4695,0,22456,24614,0,0,0,3200,"8","8","6","8","5","5","3","5","3","6",,"9",,"5","7",,"1","1","7","5","9","3","1","1","1","1","1","1","6","1138.70621488594"
"2013","AT",243844201,578.433268858801,,"4","2013","19","3",1973,"1","2","3","AT","2",,"3","3","2","1",,,"3","61",,"5","a",,"7","1","1",,,,"20","1","2","3","2",,"2",,6207,0,0,9761,0,54375,0,0,0,0,0,0,0,,"7","10","10","9","3","3","2","5","2","8",,"10","3","5","10","9","1","1","8","9","10","3","2","1","1","1","1","1","6","4605.53275173816"
"2013","AT",243995101,578.433268858801,,"6","2013","23","10",1985,"2","2","1","AT","2",,"3","10","2",,,,"3","52",,,,,,,"2",,,,,"2","1","1","2",,"1",,2122,0,0,0,0,0,0,0,0,0,0,0,0,,"7","10","5","6",,"3","2","5","2",,,"10","0","8","5","10","1","1","5","9","10","4","1","1","1","1","1","3","1","752.115769886044"
"2013","AT",244059901,578.433268858801,,"4","2013","14","5",1989,"1","1","1","AT","2",,"3","5","2",,,,"3","53",,,,,,"1","2",,,,"22","2","2","3","2",,"2",,0,0,0,12609,0,0,0,17286,0,0,69,0,0,,"10","8",,,"5","4","1","4","2",,,"9",,"7","6",,"1","1",,,"6","2","1","1","1","3","2","1","5","563.630915116413"
"2013","AT",244097301,578.433268858801,,"5","2013","29","11",1956,"1","2","2","AT","2",,"2","1","2",,,,"3","83","40",,"h",,"13","1","2",,,,"19","1","2","3","2",,"2",,33731,0,0,10258,0,1540,0,4025,0,0,0,0,0,,"8","9","8","9","5","4","2","5",,"8",,"4","2","9",,"4",,,"8","10","10","3","1","1","1","1","1","3","1",
"2013","AT",244097601,578.433268858801,,"5","2013","53","4",1983,"1","1","3","AT","2",,"3","1","2",,,,"3","75",,,"b-e",,"3","1","1",,,,"25","1","2","3","2",,"2",,23251,0,0,3363,0,0,0,0,0,0,0,0,0,4500,"8","10","7",,"4",,"3","4","2","7","10","10","6","9","10","10","1","2","7","6","7","2","1","1","1","1","1","1","1","482.524858359066"
"2013","AT",244225901,578.433268858801,,"3","2013","15","2",1942,"2","4","1","AT","2",,"2","7","1",,,,"3","93","40",,,,"13","1","2",,,,"18","4","2","3","2",,"2",,0,0,0,3150,1800,0,0,0,28013,0,0,0,0,,"8","9","7","7","5","5",,"3","3",,,"9",,"7","7","10","2","1","8",,,"2","1","1","1","1","1","1","3","2808.6488759753"
"2013","AT",244265201,578.433268858801,,"4","2013","6","8",1957,"1","3","1","AT","2",,"3","7","1","1",,,,"72","50",,,,"13","1","1","2",,,"16","1","1","3","2",,"2",,25353,238,0,3473,0,0,0,0,0,0,0,0,0,2400,"7","7","6","10","5",,"2","4","2","5",,"7","4","8",,"5","1","1",,"5","10","2","1","1","1","3","1","1","5","357.687864947586"
"2013","AT",244282001,578.433268858801,,"4","2013","22","5",1968,"1","1","1","AT","2",,"3","1","1",,,,"3","33","38",,"b-e",,"13","1","2","2",,,"15","1","2","1","2",,"2",,67784,0,0,0,650,0,0,0,0,0,0,0,0,,"8","5","8","10",,"5","3","4",,"7","10","7","4","6","10","9","2","1","6",,"10","1","1","1","1","1","1","1","1","747.516749257945"
"2013","AT",244319701,578.433268858801,,"6","2013","30","4",1944,"2","1","3","AT","2",,"0-1","7","1","1",,,"3","52","40",,,,,"1","2",,,"1","15","3","1","3","2",,"2",,4695,0,0,0,0,0,0,0,13170,0,0,0,0,,"10","8","8","10","5","5","1","5","2",,,"5","7","10","8","9","1","1","10",,"9","3","1","1","1","2","1","1","6",
"2013","AT",244345201,578.433268858801,,"5","2013","13","10",1971,"1","2","1","Other","2",,"3","1","2",,,,"3","74","60",,"f",,,"1","2","1",,,"18","2","2","3","2",,"2",,49450,0,0,2589,0,0,0,0,0,0,0,0,0,,"8","10","9",,"5","5","3","4","2",,"10","8","6","7","9","10",,"1","5","6","8",,"1","1","1","1","1","1","6","828.963667973541"
"2013","AT",244346401,578.433268858801,,"6","2013","10","9",1952,"1","4","1","Other","2",,"0-1","7","2","1",,,"3","91",,,,,"11",,"2","2",,,"16","2","1","2","2",,"2",,0,0,0,1881,1200,0,0,1384,0,0,0,14920,0,4000,,"10",,"10","3","4","2","3","2","8",,"8","2","3","2","10","1","1","8","8","10","1","1","1","1","1","1","1","6","566.396720422075"
"2013","AT",244562901,578.433268858801,,"6","2013","49","2",1932,"2","4","2","AT","2",,"2","7","1",,,,"3","51",,,,,"1","1","1","2",,,"15","2","2","3","2",,"2",,0,0,0,2804,0,0,0,0,109972,0,0,0,0,,"8","9","8","5","5","3","2","3","1","7","10","8","3","5","7","10","1",,"5","8","8","2","1","1","3","2","1","1","5",
"2013","AT",244571601,578.433268858801,,"5","2013","20","10",1936,"1","2","3","AT","1",,"3","7","1","1",,,"3","83","40",,,"4",,"1","1","2",,,"14","3","1","3","2",,"2",,0,0,0,0,0,0,0,0,16114,0,0,0,0,2116,"8","0","5",,"2",,"2","4","3","8","5","8","5","3","7","10","1","1","6","10","8",,"1","1","1","3","1","1","1","397.435424934475"
"2013","AT",244691901,578.433268858801,,"3","2013","7","5",1939,"2","4","3","AT","2",,"2","7","2",,,,"2","51","39",,,,"7","1","2",,,,"15","3","1","1","2",,"2",,0,238,0,8833,0,0,0,0,17851,0,0,0,0,,"8","10","8","8","5","4","4","5",,"8",,"8","3","4","1","8","1","1","6",,"7","3","1","1","1","3","1","1","5","319.631641898145"
"2013","AT",244698801,578.433268858801,,"3","2013","16","10",1980,"2","1","1","AT","2",,"3","2","1",,,,"3","52","39",,"k",,,"1","1",,,,"22","3","1","3","2",,"2",,40082,0,0,2326,0,0,0,0,0,0,0,0,0,1850,"8","6",,"10","4","5","2","4",,"9",,"7","7",,"5","9","1","1","8","10","0","2","1","1","1","1","1","1","1","1580.62593772794"
"2013","AT",244731701,578.433268858801,,"6","2013","11","8",1986,"2","1","1","AT","1",,"3","4","2","1","2",,"3","35","40",,"b-e",,,"1",,,,"10","22","1","2","3","2",,"2",,0,0,0,808,1460,1184,0,0,0,0,0,0,0,1001,,"8","7","10",,"4",,"5","2","10",,"6","6","7","8","8",,"1","10","9","2",,"1","1","1","1","3","1","5","854.133878747986"
"2013","AT",244741001,578.433268858801,,"5","2013","22","8",1941,"1","5","1","AT","2",,"5","7","2",,,,"2","26","25",,,,"12","1","1","2",,,"16","2","2","3","2",,"2",,0,0,0,0,0,0,0,0,27820,0,0,0,0,,"7","8","8","10","3","3","2","4","2",,"2",,"3","4","6","8","1","1","7","10",,"2","1","1","1","1","1","1","6","563.597609393016"
"2013","AT",244786501,578.433268858801,,"4","2013","24","10",1989,"1","1","1","AT","2",,"3","1","1",,,,"1","31","47",,"b-e",,"1",,"1","2","7",,"20","1","2","3","2",,"2",,0,0,0,0,0,50139,0,0,0,0,0,0,0,,,,"7",,"2","3","2","5","2",,"5","99","2","3","9","9","1","1","6","10","10","2","1","1","1","1","1","1","5","200.904778663764"
"2013","AT",244834801,578.433268858801,,"6","2013","17","1",1939,"2","4","1","AT","2","4","5","7","2","1","2",,,"52","30",,,,,"1","2","2",,,"15","2","2","3","2",,"1",,0,238,0,5981,120,0,0,0,0,5829,0,0,0,,"8","10","8",,"3","4","3","4","1",,,"8","5","4","7","5","1","1",,"5","9","2","1","1","1","3","1","2","6",
"2013","AT",244860501,578.433268858801,,"6","2013","16","6",1945,"2","2","2","AT","2",,"2","10","1","1","2",,,"53",,,,,,,,,,"10","16","1","2","3","2",,"2",,0,0,0,525,0,0,0,0,0,0,0,0,0,1300,"8",,"7","8","4","5","4","5","2",,"7",,"5","7","8","8","1","1","9","8","10","2","1","1","1","1","1","1","1","4605.53275173816"
"2013","AT",244891001,578.433268858801,,"4","2013","21","8",1932,"2","4","3","AT","2",,"2","7","1",,,,"3","NAs",,,,,,"1","2",,,,"20","4","2","3","2",,"2",,0,0,0,7305,0,0,0,0,14171,0,0,0,0,3800,"10","10","7","9","5","3","2","4","2",,"7","7","6","10",,"10",,"1","5","8",,,"1","1","1","1","1","1","5",
"2013","AT",244961601,578.433268858801,,"4","2013","19","5",1936,"2","3","1","AT","2",,"3","7","2","1",,,,"51",,,,,"8","1","1",,,,"14","3","2","3","2",,"2",,0,0,0,0,0,0,0,0,17097,0,0,0,0,1593,"10","9","5","7",,"3","3","4",,"7",,"8","1","5","5",,"1","1","9","7","10","2","1","1","1","1","1","1","1","1028.68389600617"
"2013","AT",245047801,578.433268858801,,"6","2013","15","8",1988,"2","1","1","AT","1","5","3","6","1","1",,,"3","NAs",,,,,,"1",,,,"11",,"2","2","3","2",,"2",,2016,0,0,6277,2150,0,0,0,0,0,0,0,0,,"8","10","7","10","4",,"2",,"2","6","10","8","8",,"8","8","1","1",,"9","10",,"1","1","3","1","1","1","1","1471.13128417001"
"2013","AT",245186101,578.433268858801,,"6","2013","4","8",1935,"2","4","1","AT","2",,"2","7","1",,,,"2","53","30",,,,"13","1","2","2",,,"15","1","2","3","2",,"2",,4256,0,0,8519,0,0,0,0,23466,0,0,0,0,,"8","8","7","10","3","5","3","4",,"10",,"10","4",,"9","10","1","1","7","10","8",,"1","1","1","3","1","1","1","1466.18356573093"
"2013","AT",245283701,578.433268858801,,"4","2013","16","7",1941,"1","2","1","AT","2",,"0-1","11","2","2","2",,"3","NAs",,,,,,"1","2","2",,,,"2","2","3","2",,"2",,0,0,0,0,0,0,0,0,0,0,0,0,0,,"9","7","8","8","3","3","2","4","2",,,"4","0","7","8",,"1","1","8","10","6","1","1","1","1","1","1","1","5","5651.46510198162"
"2013","AT",245319701,578.433268858801,,"6","2013","18","5",1943,"1","2","1","AT","2",,"3","7","1",,,,"3","11","39",,,,"12","1","2","1",,,"15","2","2","2","2",,"2",,0,0,0,0,0,0,0,0,38011,0,0,0,0,8500,"7","8","9","6","5",,"2","2","2",,,"9","4","8",,"9","1","1","7","10","8",,"1","1","1","3","1","1","5",
"2013","AT",245330601,578.433268858801,,"6","2013","22","10",1944,"1","1","3","AT","1",,"3","7","2","2",,,"3","12",,,,,"13","1","2","2",,,,"3","2","3","2",,"2",,0,0,0,0,360,0,0,0,19445,0,0,0,0,,"10","9","3","5","4","4",,"5","2","6",,"5","7","8","8","7","1","1","10","8","10","2","1","1","1","3","1","1","5","564.789948377078"
"2013","AT",245342501,578.433268858801,,"6","2013","52","5",1941,"2","2","1","AT","2",,"3","7","2",,,,"3","NAs",,,,,"12","1","1","2",,,"15","2","2","1","2",,"2",,0,0,0,0,0,0,0,0,37741,0,0,0,0,605,"7","9","8","6","2","2","4","4","2",,,"7","6","5","9",,"1","1","6","7","10","2","2","1","1","1","1","1","5",
"2013","AT",245362401,578.433268858801,,"6","2013","28","4",1934,"2","4","3","AT","2",,"2","7","2",,,,"1","91","53",,,,"13","1","2",,,,"26","1","2","3","2",,"2",,0,0,0,8640,0,0,0,0,20522,0,0,6091,0,,"10","7","4","5","4","2",,"3","3",,,"8","2","8","10","8","1","1","7",,"10","2","1","1","1","1","1","3","1","412.016551349142"
"2013","AT",245407301,578.433268858801,,"4","2013","18","3",1962,"2","2","1","Other","1",,"2","1","2",,,,"3","52",,,"b-e",,"13","1","1",,,,"16","2","1","3","2",,"2",,12693,0,0,21777,0,0,0,0,0,0,0,0,0,100,,"9","8","10","3","4",,"4","2","10","10","6","4","5","6",,,"1","5","8","10","2","1","1","1","3","1","1","5","604.383113165685"
"2013","AT",245451401,578.433268858801,,"4","2013","23","11",1932,"2","2","1","AT","2",,"2","7","1",,,,"3","24",,,,,,"1","1","2",,,"15","4","1","1","2",,"2",,0,0,0,7337,0,0,0,0,22436,0,0,0,0,1800,"7","8","7","8","2",,"2","3","2",,,"5","0","5","10","4","1","1","9","6","10",,"1","1","1","1","1","1","6","1006.50289275665"
"2013","AT",245617001,578.433268858801,,"3","2013","18","8",1942,"1","2","3","Other","1",,"3","7","1","2",,,,"53",,,,,"13","1","2",,,,"16","3","2","3","2",,"2",,0,0,0,0,0,0,0,0,0,0,0,0,0,766,"10",,"8","6","4","3","2","4","1",,"9","8","4","7","8","9","1","1","5","8","8","1","1","1","1","1","1","1","6",
"2013","AT",245621001,578.433268858801,,"3","2013","14","6",1983,"2","1","3","AT","2",,"5","2","2","1",,,"3","91",,,"q","6","13","1","2",,,,"18","2","2","3","2",,"2",,18312,0,0,17457,0,0,0,0,0,0,0,0,0,2300,"9","10",,"10","1","4","2","5","2","8",,"5","5","4",,"10","1","1","5",,"10","3","1","1","1","3","1","1","3","360.538798586112"
"2013","AT",245631501,578.433268858801,,"5","2013","36","2",1991,"1","1","1","Other","1",,"3","1","2","1",,,"3","72",,"10","b-e",,,"1","2","2",,"1","15","1","2","3","2",,"2",,19701,0,0,0,0,0,0,0,0,0,0,0,0,1111,,"7","5","10","2","5","3","4","2",,,,"2","9","8","9","1","1","7",,"8","3","1","1","1","3","1","1","1","519.528486707587"
"2013","AT",245662401,578.433268858801,,"6","2013","15","10",1932,"2","2","1","AT","2",,"2","7","1",,,,"2","91","35",,,,"13","1","2",,,,"14","2","2","3","2",,"2",,0,0,0,401,0,0,0,0,21829,0,0,0,0,3200,"5","7","3","5","4","5","2","4","3",,"6","10","8","7",,"4","1","1","3","8","8","3","1","1","1","1","1","1","1","579.04621247415"
"2013","AT",245670001,578.433268858801,,"4","2013","23","6",1942,"1","5","3","AT","2","5","3","7","2","1","2",,"3","74",,,,"4",,"1","2",,,,"21","1","1","3","2",,"2",,0,1423,0,0,360,0,0,0,0,0,0,0,0,800,"10","8","5","9","3","5",,"3","1","10",,"8","2",,"5","10","1","2","7","4","10","2","1","1","1","3","2","1","4","409.262992445977"
"2013","AT",245674401,578.433268858801,,"3","2013","16","2",1957,"2","2","1","AT","2",,"2","10","2","1",,,"3","41",,,,,,,"2",,,,,"1","2","3","2",,"2",,0,0,0,21553,0,0,0,0,0,0,0,0,0,,"5","8",,"5","5","3","2",,,,,"7","0","4","2","8","1","1",,"10","8","1","1","1","1","1","1","1","5","337.599306138287"
"2013","AT",245675001,578.433268858801,,"6","2013","17","6",1982,"1","1","3","AT","1",,"3","1","2","2",,,"3","74",,,"g",,,"1","2","2",,,"26","2","2","3","2",,"2",,0,0,0,0,0,0,0,0,0,0,0,0,0,,"5","10","5","10","4","5","1","4","2",,,"1","2","8","5","7","1","1","2","9","7","2","1","1","1","1","1","1","1","873.369393808227"
"2013","AT",245685901,578.433268858801,,"3","2013","12","2",1983,"1","1","1","EU","1",,"5","6","2","2","2",,"3","23",,,,,,"1",,,,,"19","2","2","3","2",,"2",,0,0,0,5853,0,0,0,0,0,0,0,0,0,,"9",,"9","10","4","5","2","2","2","5","9","10",,"8","8","4","1","1","4","8","7","3","1","1","1","1","2","1","5","544.574827198591"
